frame,rods,integrate_ms,sleep_ms,broadphase_ms,warmstart_ms,buildIslands_ms,solve_ms,floorSolve_ms,posCorrect_ms,pbcWrap_ms,render_ms,contacts,islands
246,100,1.29421,0.150165,56.386,0.001412,0.061916,0.000749,0,0.001497,0.379085,0.193125,0,0
247,100,1.29879,0.151704,56.4417,0.00125,0.056875,0.001081,0,0.001332,0.385205,0.16625,0,0
248,100,1.30471,0.151457,56.1926,0.001204,0.056253,0.001043,0,0.001462,0.383919,0.156208,0,0
249,100,1.30242,0.151832,56.48,0.001209,0.055251,0.001038,0,0.00125,0.385666,0.153292,0,0
250,100,1.29038,0.150791,56.5177,0.001296,0.055168,0.000831,0,0.001459,0.382706,0.162083,0,0
251,100,1.28604,0.150836,57.5105,0.001254,0.059917,0.001251,0,0.001629,0.381542,0.169083,0,0
252,100,1.29571,0.151833,56.609,0.001002,0.061837,0.001166,0,0.001671,0.384748,0.180167,0,0
253,100,1.28271,0.149961,56.6957,0.001165,0.058835,0.000918,0,0.001671,0.381042,0.15725,0,0
254,100,1.2855,0.151329,57.6799,0.001288,0.058832,0.001292,0,0.00129,0.386042,0.174625,0,0
255,100,1.28621,0.151251,57.3046,0.001169,0.056832,0.001001,0,0.001418,0.38546,0.160917,0,0
256,100,1.29896,0.151584,56.8027,0.001252,0.055502,0.001005,0,0.001586,0.385752,0.163959,0,0
257,100,1.28133,0.150167,57.7695,0.001086,0.057837,0.001163,0,0.001376,0.381874,0.169791,0,0
258,100,1.2725,0.149542,55.7124,0.001169,0.056624,0.001001,0,0.001458,0.381414,0.171459,0,0
259,100,1.279,0.164666,56.0431,0.001083,0.056084,0.001042,0,0.001377,0.385001,0.161708,0,0
260,100,1.27396,0.150625,55.8421,0.001043,0.057873,0.001085,0,0.001542,0.382456,0.163,0,0
261,100,1.28409,0.151419,56.085,0.001161,0.057963,0.001123,0,0.001461,0.384291,0.154041,0,0
262,100,1.24962,0.146376,54.6835,0.001292,0.056876,0.001003,0,0.001378,0.377334,0.162875,0,0
263,100,1.24846,0.146167,54.692,0.001164,0.058873,0.000877,0,0.00125,0.377293,0.157625,0,0
264,100,1.25342,0.146417,54.4155,0.001165,0.057162,0.000749,0,0.001333,0.37796,0.1575,0,0
265,100,1.25138,0.145878,53.8594,0.001339,0.05554,0.001039,0,0.001415,0.3775,0.152959,0,0
266,100,1.24604,0.146504,54.015,0.001164,0.053876,0.001002,0,0.001337,0.377289,0.149166,0,0
267,100,1.26117,0.148291,54.8988,0.004957,0.080663,0.018628,0,0.00146,0.383211,0.1515,0,0
268,100,1.26825,0.149125,56.4931,0.001374,0.056669,0.000999,0,0.001208,0.385083,0.155375,0,0
269,100,1.26604,0.148872,54.6773,0.001209,0.055878,0.000833,0,0.001497,0.384334,0.150208,0,0
270,100,1.27341,0.148416,54.6572,0.001165,0.054416,0.001042,0,0.001499,0.381041,0.14525,0,0
271,100,1.25954,0.148251,54.6797,0.004918,0.081292,0.018545,0,0.001834,0.380289,0.148958,0,0
272,100,1.24783,0.14658,54.5514,0.00112,0.055505,0.000832,0,0.001418,0.377627,0.146583,0,0
273,100,1.24434,0.146961,54.0725,0.001124,0.054794,0.000961,0,0.001376,0.375999,0.148959,0,0
274,100,1.23971,0.146254,53.8474,0.000959,0.054585,0.001295,0,0.001545,0.376458,0.140916,0,0
275,100,1.24604,0.146749,53.9949,0.001376,0.054254,0.000666,0,0.001376,0.376374,0.141209,0,0
276,100,1.26216,0.149706,55.0327,0.001042,0.056204,0.000874,0,0.001377,0.381832,0.15425,0,0
277,100,1.27325,0.151377,55.2008,0.001129,0.055338,0.001041,0,0.001459,0.384291,0.156208,0,0
278,100,1.26816,0.149208,58.0956,0.001249,0.056664,0.000957,0,0.001247,0.38375,0.155,0,0
279,100,1.44383,0.205041,66.7699,0.001252,0.061668,0.000875,0,0.001542,0.408538,0.180292,0,0
280,100,1.28221,0.151874,62.051,0.001213,0.060916,0.000918,0,0.001416,0.381871,0.176,0,0
281,100,1.28333,0.160581,59.5839,0.001209,0.06233,0.001126,0,0.001418,0.384878,0.169417,0,0
282,100,1.26142,0.149127,60.7776,0.001295,0.056582,0.000996,0,0.001208,0.376918,0.158958,0,0
283,100,1.28621,0.152043,58.0973,0.001333,0.058497,0.001083,0,0.001583,0.391081,0.1615,0,0
284,100,1.29129,0.152081,56.2965,0.001205,0.057954,0.000836,0,0.00133,0.390878,0.15175,0,0
285,100,1.2935,0.152293,68.0607,0.001374,0.06363,0.001041,0,0.001503,0.389417,0.178458,0,0
286,100,1.26404,0.150164,63.4913,0.001419,0.066627,0.000956,0,0.001923,0.404627,0.178667,0,0
287,100,1.27671,0.151877,58.4037,0.001207,0.059045,0.000958,0,0.0015,0.392586,0.161,0,0
288,100,1.26804,0.150624,59.0078,0.001329,0.059001,0.001209,0,0.001463,0.383503,0.164958,0,0
289,100,1.25754,0.149294,59.4263,0.001251,0.056709,0.000999,0,0.001417,0.381335,0.156875,0,0
290,100,1.26754,0.152245,59.432,0.001295,0.059874,0.000918,0,0.001375,0.386041,0.169375,0,0
291,100,1.44604,0.16321,62.1612,0.0015,0.066081,0.000961,0,0.001669,0.390667,0.172458,0,0
292,100,1.25758,0.151204,57.4991,0.001168,0.062625,0.001001,0,0.001667,0.378373,0.171458,0,0
293,100,1.24,0.150167,54.6046,0.00129,0.055125,0.000873,0,0.00137,0.378662,0.162291,0,0
294,100,1.26721,0.154124,55.8184,0.001376,0.058168,0.001164,0,0.001504,0.387958,0.169542,0,0
295,100,1.25021,0.15204,55.4755,0.001371,0.058586,0.000751,0,0.001372,0.385705,0.176459,0,0
296,100,1.24575,0.152498,55.1847,0.001172,0.056749,0.000832,0,0.00158,0.38537,0.157917,0,0
297,100,1.24229,0.151878,54.7665,0.001042,0.054295,0.000829,0,0.001457,0.384123,0.152959,0,0
298,100,1.24833,0.153167,55.0185,0.000999,0.056043,0.001089,0,0.001542,0.385331,0.154959,0,0
299,100,1.23017,0.150207,54.2201,0.001002,0.05571,0.000919,0,0.001251,0.386082,0.158458,0,0
300,100,1.22787,0.152832,54.5609,0.001328,0.05721,0.000916,0,0.001372,0.385377,0.154834,0,0
301,100,1.2225,0.151753,53.2745,0.001333,0.055165,0.000749,0,0.001581,0.376374,0.142708,0,0
302,100,1.20471,0.152663,55.9266,0.001293,0.055125,0.000919,0,0.001376,0.377955,0.139625,0,0
303,100,1.20262,0.152958,53.1888,0.000918,0.05421,0.001211,0,0.001254,0.376961,0.154,0,0
304,100,1.21512,0.153917,54.3893,0.001332,0.06079,0.001004,0,0.001453,0.385207,0.175791,0,0
305,100,1.23192,0.155208,57.283,0.001457,0.062587,0.001042,0,0.001626,0.38975,0.182458,0,0
306,100,1.20613,0.152005,56.0213,0.001124,0.056627,0.000709,0,0.00125,0.381667,0.156292,0,0
307,100,1.18409,0.150503,54.2599,0.001207,0.05579,0.000955,0,0.001293,0.375123,0.163875,0,0
308,100,1.21421,0.155371,54.5105,0.00133,0.055537,0.000919,0,0.001334,0.383496,0.163541,0,0
309,100,1.17642,0.152417,53.844,0.001169,0.054459,0.001123,0,0.001582,0.377586,0.147833,0,0
310,100,1.17129,0.149,54.723,0.001126,0.055373,0.001249,0,0.001459,0.381129,0.140542,0,0
311,100,1.19321,0.149998,55.2438,0.001043,0.055752,0.000918,0,0.0015,0.382875,0.156833,0,0
312,100,1.17871,0.151835,53.5905,0.00104,0.060961,0.001047,0,0.001418,0.377957,0.175791,0,0
313,100,1.16704,0.153629,54.8591,0.005251,0.240663,0.17354,0,0.001587,0.377005,0.17425,0,0
314,100,1.17113,0.155497,53.9281,0.001124,0.057872,0.00108,0,0.00154,0.377459,0.173584,0,0
315,100,1.17904,0.156753,57.4666,0.001212,0.058378,0.000916,0,0.001499,0.381253,0.166459,0,0
316,100,1.18741,0.158666,55.024,0.001167,0.056251,0.001004,0,0.001128,0.384333,0.157458,0,0
317,100,1.17908,0.156416,54.6123,0.001123,0.056331,0.000877,0,0.001581,0.381082,0.156,0,0
318,100,1.15071,0.152082,55.0392,0.001001,0.055375,0.001083,0,0.001461,0.380709,0.145458,0,0
319,100,1.15196,0.154297,55.3192,0.001248,0.056458,0.001043,0,0.001419,0.386084,0.1505,0,0
320,100,1.13283,0.149257,54.3666,0.001168,0.053497,0.000998,0,0.001332,0.37804,0.141583,0,0
321,100,1.14617,0.149212,55.3853,0.001042,0.058583,0.001002,0,0.001747,0.385169,0.167583,0,0
322,100,1.1015,0.144038,54.8623,0.001209,0.058749,0.000872,0,0.001329,0.377453,0.164125,0,0
323,100,1.11138,0.1435,54.3964,0.001082,0.05808,0.001042,0,0.001462,0.378504,0.165417,0,0
324,100,1.09054,0.143793,54.205,0.001207,0.055668,0.001085,0,0.001336,0.376959,0.147583,0,0
325,100,1.11154,0.143952,54.3674,0.001201,0.054373,0.000879,0,0.001124,0.376627,0.150917,0,0
326,100,1.10204,0.146454,54.6558,0.005582,0.236874,0.173496,0,0.001578,0.379748,0.15175,0,0
327,100,1.11125,0.147169,56.2659,0.000961,0.056128,0.00116,0,0.001294,0.381001,0.153416,0,0
328,100,1.1235,0.150205,55.4907,0.001083,0.056583,0.001001,0,0.001669,0.384752,0.154417,0,0
329,100,1.10458,0.149208,54.3129,0.001127,0.05587,0.001169,0,0.001415,0.380581,0.143458,0,0
330,100,1.11508,0.147965,54.0892,0.005544,0.081669,0.019079,0,0.001666,0.382751,0.148834,0,0
331,100,1.0995,0.147541,53.3888,0.001045,0.057082,0.00104,0,0.001414,0.377207,0.144542,0,0
332,100,1.08404,0.148119,53.1312,0.001083,0.054252,0.001043,0,0.001377,0.376211,0.14025,0,0
333,100,1.08054,0.146748,53.7788,0.001209,0.054419,0.000916,0,0.001289,0.377336,0.139708,0,0
334,100,1.07775,0.145664,53.7944,0.000997,0.05379,0.00096,0,0.001331,0.378205,0.144584,0,0
335,100,1.09725,0.147085,54.5212,0.000879,0.054333,0.001088,0,0.001292,0.388166,0.141416,0,0
336,100,1.08708,0.150208,53.8239,0.001292,0.056294,0.000999,0,0.001417,0.382751,0.179875,0,0
337,100,1.15162,0.16,64.7507,0.001748,0.074747,0.001037,0,0.001626,0.40517,0.204209,0,0
338,100,1.08483,0.1465,57.6682,0.00179,0.071666,0.000997,0,0.001834,0.381791,0.186333,0,0
339,100,1.09774,0.149833,55.617,0.001539,0.071081,0.000835,0,0.001621,0.388956,0.20175,0,0
340,100,1.07087,0.14679,54.0816,0.001458,0.060836,0.001209,0,0.001504,0.378044,0.181209,0,0
341,100,1.06442,0.147041,57.3333,0.001081,0.06129,0.000877,0,0.001663,0.382794,0.179083,0,0
342,100,1.06988,0.144293,54.7569,0.001289,0.060996,0.000875,0,0.001667,0.382834,0.169083,0,0
343,100,1.05409,0.142584,57.2515,0.001377,0.063915,0.000919,0,0.001419,0.379795,0.179709,0,0
344,100,1.04012,0.14246,53.7622,0.001002,0.060456,0.000836,0,0.001374,0.379086,0.174,0,0
345,100,1.03942,0.142749,55.7823,0.001253,0.058834,0.000873,0,0.001751,0.377496,0.169041,0,0
346,100,1.02254,0.141374,53.4811,0.001249,0.056248,0.000543,0,0.0015,0.378043,0.160375,0,0
347,100,1.0562,0.1465,54.9649,0.001249,0.058458,0.000878,0,0.001459,0.388589,0.180042,0,0
348,100,1.05825,0.148627,54.8598,0.001207,0.062288,0.001166,0,0.001374,0.390378,0.182708,0,0
349,100,1.05234,0.147916,55.285,0.001332,0.059706,0.000792,0,0.001578,0.387704,0.177084,0,0
350,100,1.05796,0.148251,55.5813,0.001171,0.059667,0.001127,0,0.001333,0.389917,0.172875,0,0
351,100,1.05392,0.149421,54.6463,0.001082,0.057628,0.000911,0,0.001372,0.386081,0.172916,0,0
352,100,1.05671,0.149917,57.6396,0.001169,0.059168,0.001209,0,0.001625,0.385123,0.162666,0,0
353,100,1.03087,0.147958,53.6389,0.001248,0.057783,0.000705,0,0.001452,0.378371,0.168792,0,0
354,100,1.00913,0.145537,53.8855,0.001248,0.055168,0.000958,0,0.001335,0.377709,0.155666,0,0
355,100,1.01375,0.146127,53.6583,0.00121,0.05675,0.001084,0,0.001456,0.377457,0.165875,0,0
356,100,1.02387,0.147377,54.8235,0.001084,0.059086,0.001168,0,0.001628,0.384041,0.166291,0,0
357,100,1.02016,0.144415,54.6112,0.001333,0.059752,0.000832,0,0.001375,0.386545,0.168958,0,0
358,100,1.007,0.143249,54.2155,0.001461,0.056877,0.000956,0,0.001662,0.38154,0.169833,0,0
359,100,1.0225,0.146709,55.5527,0.001046,0.058961,0.001168,0,0.001667,0.389415,0.172875,0,0
360,100,1.01546,0.152293,54.6242,0.001126,0.05675,0.001083,0,0.001374,0.383664,0.164917,0,0
361,100,0.970584,0.137129,55.1658,0.001126,0.055003,0.000914,0,0.001458,0.381876,0.159792,0,0
362,100,0.964542,0.133916,54.5591,0.001125,0.05675,0.001085,0,0.001421,0.376373,0.152708,0,0
363,100,0.962996,0.133628,54.7311,0.001081,0.0555,0.00117,0,0.00171,0.377334,0.160166,0,0
364,100,0.927789,0.129748,54.5473,0.001289,0.056582,0.000833,0,0.001415,0.377835,0.161125,0,0
365,100,0.940587,0.130544,55.2721,0.00125,0.056295,0.000835,0,0.001168,0.38054,0.15875,0,0
366,100,0.939873,0.131251,55.2777,0.001293,0.056622,0.001081,0,0.001713,0.381791,0.160917,0,0
367,100,0.953878,0.133209,56.4104,0.001248,0.057956,0.000959,0,0.001623,0.387751,0.161292,0,0
368,100,0.959042,0.133794,56.3044,0.001286,0.055711,0.000876,0,0.001582,0.388212,0.152167,0,0
369,100,0.938748,0.131418,55.349,0.00121,0.053957,0.000959,0,0.001374,0.380665,0.147209,0,0
370,100,0.948661,0.134041,56.1638,0.00121,0.056249,0.001083,0,0.001377,0.385415,0.145291,0,0
371,100,0.953041,0.135751,58.567,0.001084,0.05708,0.000956,0,0.001378,0.385626,0.155,0,0
372,100,0.941834,0.134874,56.3863,0.001298,0.059872,0.001041,0,0.001458,0.384085,0.174625,0,0
373,100,0.963041,0.136665,55.819,0.001211,0.063162,0.001125,0,0.001496,0.385335,0.169209,0,0
374,100,0.949879,0.136751,57.5533,0.001502,0.06129,0.000919,0,0.001416,0.383502,0.177834,0,0
375,100,0.95875,0.137749,56.0122,0.001252,0.059503,0.001002,0,0.001502,0.385792,0.171334,0,0
376,100,0.951123,0.135127,55.303,0.00121,0.056955,0.000709,0,0.001247,0.384877,0.162625,0,0
377,100,0.941747,0.134083,55.2747,0.00108,0.055668,0.000918,0,0.00158,0.382126,0.165625,0,0
378,100,0.957124,0.136666,56.1704,0.001254,0.057751,0.001001,0,0.001333,0.388457,0.170042,0,0
379,100,0.948422,0.137753,56.2825,0.001371,0.059875,0.000957,0,0.001457,0.386166,0.178542,0,0
380,100,0.935542,0.133456,55.3798,0.001374,0.066543,0.000913,0,0.001421,0.381585,0.163541,0,0
381,100,0.95175,0.135875,56.2398,0.00129,0.059835,0.001164,0,0.001749,0.390081,0.178916,0,0
382,100,0.931751,0.133793,56.6626,0.001206,0.058832,0.000832,0,0.001546,0.381668,0.162,0,0
383,100,0.938255,0.131503,55.596,0.001249,0.056419,0.000793,0,0.001545,0.38075,0.16,0,0
384,100,0.932039,0.132129,55.3072,0.001167,0.056997,0.000914,0,0.001375,0.384504,0.188417,0,0
385,100,0.921835,0.131585,55.293,0.001121,0.061628,0.00104,0,0.001422,0.381959,0.179917,0,0
386,100,0.932541,0.135793,56.0027,0.001123,0.058541,0.000874,0,0.001496,0.38729,0.163458,0,0
387,100,0.912125,0.134877,55.1715,0.001127,0.056081,0.000876,0,0.001411,0.381998,0.151625,0,0
388,100,0.929999,0.135542,56.084,0.001168,0.056625,0.000625,0,0.001377,0.384083,0.162417,0,0
389,100,0.927498,0.13704,56.0118,0.001252,0.056538,0.00117,0,0.001291,0.386122,0.143542,0,0
390,100,0.914206,0.134747,55.3303,0.001294,0.057162,0.000959,0,0.001456,0.382833,0.162583,0,0
391,100,0.926292,0.136249,55.8507,0.001121,0.056292,0.000916,0,0.001497,0.385293,0.1505,0,0
392,100,0.914123,0.135916,55.3783,0.001294,0.057706,0.00096,0,0.001374,0.391915,0.15575,0,0
393,100,0.893078,0.136288,54.4052,0.001252,0.054832,0.000916,0,0.001211,0.377081,0.143,0,0
394,100,0.895501,0.137417,54.2937,0.001088,0.054753,0.001003,0,0.001336,0.37642,0.146333,0,0
395,100,0.891584,0.138416,56.9987,0.001207,0.055,0.000832,0,0.001293,0.376083,0.1415,0,0
396,100,0.893167,0.136377,56.1876,0.001121,0.055292,0.000999,0,0.00121,0.381377,0.1505,0,0
397,100,0.883,0.135583,55.8203,0.001333,0.054669,0.001252,0,0.001373,0.381914,0.154584,0,0
398,100,0.872372,0.133419,54.9909,0.001169,0.053917,0.001168,0,0.001292,0.376542,0.144916,0,0
399,100,0.885502,0.135214,55.4086,0.001127,0.055041,0.000957,0,0.0015,0.381879,0.143167,0,0
400,100,0.880708,0.137623,56.1092,0.001127,0.056999,0.000958,0,0.001336,0.385456,0.153125,0,0
401,100,0.859498,0.135127,55.682,0.001213,0.055291,0.000919,0,0.001288,0.382167,0.143791,0,0
402,100,0.855376,0.132375,55.4691,0.001165,0.054831,0.001211,0,0.001457,0.379793,0.14225,0,0
403,100,0.843621,0.133665,55.2859,0.001256,0.05567,0.000921,0,0.001501,0.377374,0.146708,0,0
404,100,0.828877,0.131041,54.9156,0.00079,0.0545,0.001331,0,0.001411,0.375751,0.141292,0,0
405,100,0.817292,0.128415,55.716,0.000834,0.055045,0.000957,0,0.001375,0.381584,0.140542,0,0
406,100,0.817207,0.127792,55.5918,0.001086,0.055456,0.00092,0,0.001164,0.381083,0.138125,0,0
407,100,0.815621,0.1285,56.2238,0.001081,0.057292,0.000959,0,0.001502,0.385584,0.152167,0,0
408,100,0.799166,0.126831,56.099,0.001213,0.055542,0.000835,0,0.001168,0.384003,0.141875,0,0
409,100,0.815295,0.126584,55.3598,0.001122,0.054332,0.000747,0,0.001457,0.383043,0.138875,0,0
410,100,0.78892,0.126123,55.3519,0.001256,0.055917,0.000955,0,0.00138,0.380792,0.142792,0,0
411,100,0.792504,0.127583,55.9586,0.000877,0.055665,0.00104,0,0.001454,0.38225,0.142292,0,0
412,100,0.758083,0.119748,53.8125,0.001169,0.055547,0.001206,0,0.00125,0.379251,0.141792,0,0
413,100,0.750414,0.118999,54.3203,0.000959,0.055459,0.001001,0,0.001418,0.379333,0.147166,0,0
414,100,0.753169,0.119837,55.6208,0.000961,0.054122,0.000914,0,0.001369,0.38071,0.136833,0,0
415,100,0.771079,0.122708,55.5345,0.001248,0.057289,0.000912,0,0.001289,0.387876,0.150208,0,0
416,100,0.751083,0.122128,54.9024,0.001166,0.055875,0.000956,0,0.00158,0.381618,0.14175,0,0
417,100,0.752999,0.124371,55.1711,0.006415,0.084542,0.021918,0,0.001667,0.385292,0.151083,0,0
418,100,0.777792,0.129666,55.6408,0.001585,0.065547,0.001085,0,0.001331,0.39154,0.192875,0,0
419,100,0.751373,0.125622,55.8306,0.001413,0.061292,0.001084,0,0.001501,0.386459,0.185167,0,0
420,100,0.742209,0.122209,55.1361,0.001124,0.056915,0.001208,0,0.00125,0.384499,0.16825,0,0
421,100,0.727919,0.118668,54.9097,0.001,0.055336,0.000999,0,0.001251,0.397546,0.146584,0,0
422,100,0.708829,0.115419,54.4413,0.001288,0.056088,0.000755,0,0.001456,0.377373,0.159041,0,0
423,100,0.707002,0.115502,54.6439,0.001254,0.055583,0.000917,0,0.00146,0.376709,0.146791,0,0
424,100,0.703707,0.115127,54.867,0.001124,0.055794,0.001001,0,0.001419,0.377039,0.149375,0,0
425,100,0.66509,0.111747,54.691,0.001084,0.054292,0.000746,0,0.001207,0.376876,0.142083,0,0
426,100,0.644295,0.107208,54.5929,0.001165,0.053373,0.001045,0,0.001334,0.377832,0.141083,0,0
427,100,0.633964,0.104084,54.8658,0.00133,0.055623,0.000959,0,0.001501,0.377458,0.14475,0,0
428,100,0.644294,0.104377,55.7557,0.00108,0.055582,0.001041,0,0.00117,0.399293,0.150333,0,0
429,100,0.649793,0.104625,55.7323,0.001503,0.062957,0.000877,0,0.001459,0.383917,0.177875,0,0
430,100,0.654625,0.107495,58.2353,0.001333,0.063417,0.000999,0,0.00154,0.386211,0.196166,0,0
431,100,0.653418,0.108,56.4379,0.001295,0.059041,0.000872,0,0.001535,0.390208,0.167583,0,0
432,100,0.634251,0.107584,54.4485,0.001162,0.05654,0.001083,0,0.001377,0.37729,0.154,0,0
433,100,0.641085,0.111416,54.9029,0.001298,0.058835,0.001041,0,0.001251,0.380958,0.167375,0,0
434,100,0.619252,0.106834,54.8991,0.001165,0.055879,0.000915,0,0.001627,0.377042,0.169125,0,0
435,100,0.61083,0.102039,54.6742,0.001165,0.056412,0.000873,0,0.001539,0.378086,0.15725,0,0
436,100,0.609251,0.102793,55.5243,0.000917,0.054457,0.000961,0,0.001588,0.379628,0.161291,0,0
437,100,0.613291,0.103373,55.9317,0.001209,0.056004,0.001122,0,0.001207,0.380711,0.146791,0,0
438,100,0.617168,0.103499,55.5562,0.001288,0.05746,0.000914,0,0.001541,0.38425,0.193666,0,0
439,100,0.636586,0.102292,66.8818,0.001878,0.068166,0.00096,0,0.001957,0.39712,0.214542,0,0
440,100,0.641957,0.103333,66.2341,0.002124,0.077293,0.001124,0,0.001961,0.389877,0.191,0,0
441,100,0.608165,0.100999,57.2469,0.001916,0.074624,0.000875,0,0.001582,0.398459,0.186459,0,0
442,100,0.59625,0.099291,57.8418,0.001546,0.071002,0.001085,0,0.00154,0.399204,0.182083,0,0
443,100,0.572956,0.095502,58.2794,0.001541,0.065374,0.000956,0,0.0015,0.386129,0.188,0,0
444,100,0.570334,0.093583,59.616,0.001209,0.071295,0.001036,0,0.001712,0.399546,0.186792,0,0
445,100,0.565039,0.092546,61.2981,0.001539,0.07054,0.001044,0,0.001795,0.400917,0.199583,0,0
446,100,0.573085,0.094123,58.6592,0.001792,0.070584,0.001002,0,0.001412,0.400207,0.192,0,0
447,100,0.566495,0.095664,60.4541,0.001541,0.070541,0.001087,0,0.001376,0.400588,0.184708,0,0
448,100,0.562,0.094669,57.8351,0.001209,0.064999,0.000961,0,0.001371,0.399418,0.182125,0,0
449,100,0.584956,0.098458,66.4415,0.001793,0.076664,0.001001,0,0.001748,0.414247,0.200125,0,0
450,100,0.55829,0.09154,59.2823,0.002332,0.076288,0.001163,0,0.001791,0.398624,0.198791,0,0
451,100,0.576247,0.094957,60.0427,0.001672,0.074669,0.001043,0,0.001542,0.396872,0.192917,0,0
452,100,0.603121,0.098499,67.7149,0.001626,0.075294,0.001171,0,0.001793,0.435456,0.193083,0,0
453,100,0.583167,0.096168,67.6155,0.002081,0.077915,0.001293,0,0.001873,0.412878,0.200667,0,0
454,100,0.55404,0.090248,59.4994,0.001708,0.075831,0.001125,0,0.002211,0.406165,0.213959,0,0
455,100,0.529497,0.086586,64.9399,0.00158,0.075537,0.000997,0,0.001459,0.381831,0.208542,0,0
456,100,0.528332,0.084753,55.7995,0.00154,0.065705,0.001083,0,0.001294,0.380126,0.172292,0,0
457,100,0.516081,0.084499,57.0287,0.001417,0.065085,0.001041,0,0.00146,0.389377,0.195417,0,0
458,100,0.524249,0.086708,56.4738,0.001461,0.067669,0.001039,0,0.001756,0.388874,0.189041,0,0
459,100,0.502879,0.083957,56.3034,0.001085,0.060334,0.001127,0,0.001417,0.387625,0.179625,0,0
460,100,0.517832,0.086045,61.8115,0.001914,0.071126,0.00096,0,0.00175,0.397581,0.191,0,0
461,100,0.499287,0.08408,56.8972,0.001502,0.064881,0.001085,0,0.001544,0.392209,0.176584,0,0
462,100,0.503085,0.083959,57.2813,0.001169,0.068751,0.001121,0,0.001877,0.402918,0.178334,0,0
463,100,0.479169,0.081503,57.4602,0.001333,0.059834,0.000793,0,0.001501,0.386416,0.169,0,0
464,100,0.484207,0.082502,56.6183,0.001291,0.060834,0.000914,0,0.00146,0.388629,0.16625,0,0
465,100,0.476833,0.082831,55.73,0.001295,0.059124,0.000913,0,0.001163,0.384835,0.172666,0,0
466,100,0.476251,0.081877,55.6776,0.001331,0.060083,0.000957,0,0.001335,0.386377,0.164625,0,0
467,100,0.458543,0.079461,54.5524,0.001248,0.060293,0.000874,0,0.001705,0.377502,0.164083,0,0
468,100,0.458835,0.079208,54.6451,0.001208,0.058372,0.000835,0,0.001164,0.378253,0.170583,0,0
469,100,0.463711,0.080919,55.8278,0.00096,0.059289,0.000917,0,0.00154,0.385706,0.174084,0,0
470,100,0.459167,0.080084,56.2479,0.001284,0.060077,0.001166,0,0.00154,0.388834,0.180292,0,0
471,100,0.453917,0.076998,55.7247,0.001165,0.05804,0.000752,0,0.001625,0.384666,0.1765,0,0
472,100,0.444124,0.075625,55.6917,0.00108,0.05925,0.001085,0,0.001499,0.386167,0.163,0,0
473,100,0.429873,0.075005,56.4198,0.001169,0.059583,0.001002,0,0.001504,0.38592,0.175958,0,0
474,100,0.415457,0.071291,56.1122,0.000871,0.05821,0.000954,0,0.00154,0.383543,0.199083,0,0
475,100,0.415288,0.071293,56.098,0.001168,0.058832,0.001043,0,0.001292,0.385964,0.170542,0,0
476,100,0.415292,0.072663,55.6361,0.001165,0.058917,0.001253,0,0.001418,0.384792,0.17575,0,0
477,100,0.398459,0.070622,55.152,0.000921,0.059918,0.000874,0,0.001297,0.378377,0.169958,0,0
478,100,0.400749,0.070668,55.3891,0.00121,0.059289,0.000914,0,0.001295,0.382793,0.178542,0,0
479,100,0.399494,0.070082,56.2751,0.001292,0.058544,0.001207,0,0.001461,0.386667,0.169834,0,0
480,100,0.390916,0.067749,56.3052,0.001082,0.057584,0.000998,0,0.001542,0.385958,0.17025,0,0
481,100,0.39525,0.070249,58.4105,0.001037,0.059999,0.001122,0,0.001332,0.390543,0.165209,0,0
482,100,0.393167,0.069999,56.7686,0.001249,0.059044,0.001247,0,0.001374,0.387252,0.180333,0,0
483,100,0.404166,0.067917,55.6648,0.001164,0.057873,0.001005,0,0.001584,0.384499,0.177417,0,0
484,100,0.392582,0.07154,56.6786,0.001082,0.059834,0.000957,0,0.001628,0.388169,0.176959,0,0
485,100,0.365335,0.066791,56.5606,0.001254,0.060214,0.001044,0,0.00146,0.388673,0.192334,0,0
486,100,0.350838,0.065002,58.5525,0.001251,0.057169,0.001084,0,0.001666,0.388045,0.16775,0,0
487,100,0.34562,0.063086,55.6973,0.001,0.057956,0.001043,0,0.001543,0.377836,0.165167,0,0
488,100,0.344795,0.064044,54.9899,0.001167,0.057083,0.000873,0,0.001416,0.378793,0.163333,0,0
489,100,0.335584,0.061921,54.9086,0.001288,0.057168,0.001038,0,0.0015,0.378623,0.169125,0,0
490,100,0.350416,0.062169,58.5576,0.001162,0.058623,0.001084,0,0.001455,0.383372,0.177583,0,0
