run_name,N,AR,seed_id,metric,rod,mu,num_samples,final_frame,final_time,final_displacement,final_path_length,final_orientation_change_deg,max_displacement,max_path_length,max_orientation_change_deg
20260403-112108_N10_655_659_571_AR300_MinFSA_rod3,10,300,655_659_571,MinFSA,3,1.0,300,299,0.299,0.028971558357982718,0.029768922911921465,31.68510359412495,0.028971558357982718,0.029768922911921465,31.68510359412495
20260403-112108_N10_655_659_571_AR300_MinFTA_rod8,10,300,655_659_571,MinFTA,8,0.0,300,299,0.299,0.09428200740497894,0.09731977485244651,19.10954750363541,0.09428200740497894,0.09731977485244651,20.689980269194614
20260403-112108_N10_655_659_571_AR300_MinFTA_rod8,10,300,655_659_571,MinFTA,8,0.1,300,299,0.299,0.05047096595211947,0.058218230480588426,20.847473932526235,0.05047096595211947,0.058218230480588426,20.847473932526235
20260403-112108_N10_655_659_571_AR300_MinFTA_rod8,10,300,655_659_571,MinFTA,8,0.2,300,299,0.299,0.015783852777443153,0.027129224039917195,12.171853230272664,0.01635528383275568,0.027129224039917195,14.136522660380415
20260403-112108_N10_655_659_571_AR300_MinFTA_rod8,10,300,655_659_571,MinFTA,8,0.4,300,299,0.299,0.010713970995853934,0.011347795565933395,8.884632076173306,0.010714806449488466,0.011347795565933395,8.884728625446314
20260403-112108_N10_655_659_571_AR300_MinFTA_rod8,10,300,655_659_571,MinFTA,8,1.0,300,299,0.299,0.012165114271966348,0.017269437817523676,10.749130585633615,0.013787525067973568,0.017269437817523676,12.201395412436899
20260403-112108_N10_655_659_571_AR500_MaxFSA_rod1,10,500,655_659_571,MaxFSA,1,0.0,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFSA_rod1,10,500,655_659_571,MaxFSA,1,0.1,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFSA_rod1,10,500,655_659_571,MaxFSA,1,0.2,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFSA_rod1,10,500,655_659_571,MaxFSA,1,0.4,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFSA_rod1,10,500,655_659_571,MaxFSA,1,1.0,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFTA_rod1,10,500,655_659_571,MaxFTA,1,0.0,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFTA_rod1,10,500,655_659_571,MaxFTA,1,0.1,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFTA_rod1,10,500,655_659_571,MaxFTA,1,0.2,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFTA_rod1,10,500,655_659_571,MaxFTA,1,0.4,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MaxFTA_rod1,10,500,655_659_571,MaxFTA,1,1.0,300,299,0.299,0.04515547906755063,0.045155583898780396,8.47911679679479,0.04515547906755063,0.045155583898780396,8.47911679679479
20260403-112108_N10_655_659_571_AR500_MinFSA_rod3,10,500,655_659_571,MinFSA,3,0.0,300,299,0.299,0.03944094407151658,0.043050394827489416,39.44988473502953,0.03944094407151658,0.043050394827489416,39.62000058770851
20260403-112108_N10_655_659_571_AR500_MinFSA_rod3,10,500,655_659_571,MinFSA,3,0.1,300,299,0.299,0.042865061344409636,0.04536359842710697,45.94729565483723,0.042865061344409636,0.04536359842710697,45.94729565483723
20260403-112108_N10_655_659_571_AR500_MinFSA_rod3,10,500,655_659_571,MinFSA,3,0.2,300,299,0.299,0.04642196959794464,0.05071589841622282,48.4494839655971,0.04688356059188018,0.05071589841622282,49.02905006075489
20260403-112108_N10_655_659_571_AR500_MinFSA_rod3,10,500,655_659_571,MinFSA,3,0.4,300,299,0.299,0.04263524087601271,0.045675404715659416,47.285689244374225,0.04321673577535935,0.045675404715659416,47.98978577026677
20260403-112108_N10_655_659_571_AR500_MinFSA_rod3,10,500,655_659_571,MinFSA,3,1.0,300,299,0.299,0.038676836938437736,0.0391122907008384,42.56576131522989,0.038676836938437736,0.0391122907008384,42.56576131522989
20260403-112108_N10_655_659_571_AR500_MinFTA_rod8,10,500,655_659_571,MinFTA,8,0.0,300,299,0.299,0.1415290147867213,0.14222219366480493,16.069087134214822,0.1415290147867213,0.14222219366480493,16.069087134214822
20260403-112108_N10_655_659_571_AR500_MinFTA_rod8,10,500,655_659_571,MinFTA,8,0.1,300,299,0.299,0.038268165768854126,0.04318912486282953,21.404797112042058,0.038268165768854126,0.04318912486282953,21.404797112042058
20260403-112108_N10_655_659_571_AR500_MinFTA_rod8,10,500,655_659_571,MinFTA,8,0.2,300,299,0.299,0.03966208240385263,0.0438563111307153,22.0141605866609,0.03966208240385263,0.0438563111307153,22.0141605866609
20260403-112108_N10_655_659_571_AR500_MinFTA_rod8,10,500,655_659_571,MinFTA,8,0.4,300,299,0.299,0.011549516732313954,0.012287380316241298,9.61797800405385,0.011549516732313954,0.012287380316241298,9.61797800405385
20260403-112108_N10_655_659_571_AR500_MinFTA_rod8,10,500,655_659_571,MinFTA,8,1.0,300,299,0.299,0.0010376609513708993,0.001229231586532452,0.9122105119087346,0.0010420639375777279,0.001229231586532452,0.913151297008937
20260403-112108_N10_655_659_571_AR50_MaxFSA_rod1,10,50,655_659_571,MaxFSA,1,0.0,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFSA_rod1,10,50,655_659_571,MaxFSA,1,0.1,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFSA_rod1,10,50,655_659_571,MaxFSA,1,0.2,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFSA_rod1,10,50,655_659_571,MaxFSA,1,0.4,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFSA_rod1,10,50,655_659_571,MaxFSA,1,1.0,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFTA_rod1,10,50,655_659_571,MaxFTA,1,0.0,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFTA_rod1,10,50,655_659_571,MaxFTA,1,0.1,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFTA_rod1,10,50,655_659_571,MaxFTA,1,0.2,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFTA_rod1,10,50,655_659_571,MaxFTA,1,0.4,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MaxFTA_rod1,10,50,655_659_571,MaxFTA,1,1.0,300,299,0.299,0.04515560853972763,0.045155706240658434,8.471243344528046,0.04515560853972763,0.045155706240658434,8.471243344528046
20260403-112108_N10_655_659_571_AR50_MinFSA_rod9,10,50,655_659_571,MinFSA,9,0.0,300,299,0.299,0.04647198360571667,0.055463667512680524,16.20785715206028,0.04647198360571667,0.055463667512680524,16.20785715206028
20260403-112108_N10_655_659_571_AR50_MinFSA_rod9,10,50,655_659_571,MinFSA,9,0.1,300,299,0.299,0.03956114857091493,0.04270488591385571,15.5987002771514,0.03956114857091493,0.04270488591385571,15.5987002771514
20260403-112108_N10_655_659_571_AR50_MinFSA_rod9,10,50,655_659_571,MinFSA,9,0.2,300,299,0.299,0.03661165165818121,0.03691367952346838,14.522538509244473,0.03661165165818121,0.03691367952346838,14.522538509244473
20260403-112108_N10_655_659_571_AR50_MinFSA_rod9,10,50,655_659_571,MinFSA,9,0.4,300,299,0.299,0.034264687665620124,0.03451871045903378,13.39999467365084,0.034264687665620124,0.03451871045903378,13.39999467365084
20260403-112108_N10_655_659_571_AR50_MinFSA_rod9,10,50,655_659_571,MinFSA,9,1.0,300,299,0.299,0.030688832423212194,0.030975060739089594,11.946574881935149,0.030688832423212194,0.030975060739089594,11.946574881935149
20260403-112108_N10_655_659_571_AR50_MinFTA_rod9,10,50,655_659_571,MinFTA,9,0.0,300,299,0.299,0.04647198360571667,0.055463667512680524,16.20785715206028,0.04647198360571667,0.055463667512680524,16.20785715206028
20260403-112108_N10_655_659_571_AR50_MinFTA_rod9,10,50,655_659_571,MinFTA,9,0.1,300,299,0.299,0.03956114857091493,0.04270488591385571,15.5987002771514,0.03956114857091493,0.04270488591385571,15.5987002771514
20260403-112108_N10_655_659_571_AR50_MinFTA_rod9,10,50,655_659_571,MinFTA,9,0.2,300,299,0.299,0.03661165165818121,0.03691367952346838,14.522538509244473,0.03661165165818121,0.03691367952346838,14.522538509244473
20260403-112108_N10_655_659_571_AR50_MinFTA_rod9,10,50,655_659_571,MinFTA,9,0.4,300,299,0.299,0.034264687665620124,0.03451871045903378,13.39999467365084,0.034264687665620124,0.03451871045903378,13.39999467365084
20260403-112108_N10_655_659_571_AR50_MinFTA_rod9,10,50,655_659_571,MinFTA,9,1.0,300,299,0.299,0.030688832423212194,0.030975060739089594,11.946574881935149,0.030688832423212194,0.030975060739089594,11.946574881935149
20260403-112108_N10_803_119_429_AR1000_MaxFSA_rod5,10,1000,803_119_429,MaxFSA,5,0.0,300,299,0.299,0.046384965620813214,0.04638695228680839,6.276680159076079,0.046384965620813214,0.04638695228680839,6.276680159076079
20260403-112108_N10_803_119_429_AR1000_MaxFSA_rod5,10,1000,803_119_429,MaxFSA,5,0.1,300,299,0.299,0.04577591724141662,0.045777760524784106,6.282456586925531,0.04577591724141662,0.045777760524784106,6.282456586925531
20260403-112108_N10_803_119_429_AR1000_MaxFSA_rod5,10,1000,803_119_429,MaxFSA,5,0.2,300,299,0.299,0.04495616614358953,0.04495768174102826,6.292784072283418,0.04495616614358953,0.04495768174102826,6.292784072283418
20260403-112108_N10_803_119_429_AR1000_MaxFSA_rod5,10,1000,803_119_429,MaxFSA,5,0.4,300,299,0.299,0.04226871417464724,0.042268958491192485,6.3136390130422315,0.04226871417464724,0.042268958491192485,6.3136390130422315
20260403-112108_N10_803_119_429_AR1000_MaxFSA_rod5,10,1000,803_119_429,MaxFSA,5,1.0,300,299,0.299,0.00940085729558876,0.014845187522015565,2.2717657982224346,0.009526153519497,0.014845187522015565,2.301272415264249
20260403-112108_N10_803_119_429_AR1000_MaxFTA_rod1,10,1000,803_119_429,MaxFTA,1,0.0,300,299,0.299,0.06829402621935535,0.07357325256683453,28.07404332788304,0.06829402621935535,0.07357325256683453,28.07404332788304
20260403-112108_N10_803_119_429_AR1000_MaxFTA_rod1,10,1000,803_119_429,MaxFTA,1,0.1,300,299,0.299,0.013699978722611183,0.01456837810127383,19.171140583775877,0.013699978722611183,0.01456837810127383,19.171140583775877
20260403-112108_N10_803_119_429_AR1000_MaxFTA_rod1,10,1000,803_119_429,MaxFTA,1,0.2,300,299,0.299,0.0013383429689358326,0.0027025230487704804,1.8082656666660482,0.001371644538501103,0.0027025230487704804,1.8540022164929788
20260403-112108_N10_803_119_429_AR1000_MaxFTA_rod1,10,1000,803_119_429,MaxFTA,1,0.4,300,299,0.299,0.0007995449268177359,0.00272974476704082,1.094122715645867,0.0008169730855419793,0.00272974476704082,1.1176289245137212
20260403-112108_N10_803_119_429_AR1000_MaxFTA_rod1,10,1000,803_119_429,MaxFTA,1,1.0,300,299,0.299,0.0008074469409812388,0.0026987064688206355,1.091713588703599,0.0008109166788270644,0.0026987064688206355,1.0978431991881805
20260403-112108_N10_803_119_429_AR1000_MinFSA_rod7,10,1000,803_119_429,MinFSA,7,0.0,300,299,0.299,0.0007488844103064376,0.0016421971793326006,7.3985475083060885,0.0007700956109470988,0.0016421971793326006,7.989214848756533
20260403-112108_N10_803_119_429_AR1000_MinFSA_rod7,10,1000,803_119_429,MinFSA,7,0.1,300,299,0.299,0.0006698329717175854,0.0010843589024200797,6.660536682400953,0.0007137278823192922,0.0010843589024200797,6.66631175748833
20260403-112108_N10_803_119_429_AR1000_MinFSA_rod7,10,1000,803_119_429,MinFSA,7,0.2,300,299,0.299,0.0007039582800138058,0.0011618755523584877,7.04177428705917,0.0007621547677473446,0.0011618755523584877,7.05093180878184
20260403-112108_N10_803_119_429_AR1000_MinFSA_rod7,10,1000,803_119_429,MinFSA,7,0.4,300,299,0.299,0.0006404587047577805,0.0010964665547906333,6.312526923771491,0.0006966690049801126,0.0010964665547906333,6.323455273705966
20260403-112108_N10_803_119_429_AR1000_MinFSA_rod7,10,1000,803_119_429,MinFSA,7,1.0,300,299,0.299,0.0005179414180194665,0.0009211250029806902,4.968996231390828,0.0005627003554290852,0.0009211250029806902,4.968996231390828
20260403-112108_N10_803_119_429_AR1000_MinFTA_rod9,10,1000,803_119_429,MinFTA,9,0.0,300,299,0.299,0.04515177551273592,0.045151926058217606,7.586620465344644,0.04515177551273592,0.045151926058217606,7.586620465344644
20260403-112108_N10_803_119_429_AR1000_MinFTA_rod9,10,1000,803_119_429,MinFTA,9,0.1,300,299,0.299,0.04515177551273592,0.045151926058217606,7.586620465344644,0.04515177551273592,0.045151926058217606,7.586620465344644
20260403-112108_N10_803_119_429_AR1000_MinFTA_rod9,10,1000,803_119_429,MinFTA,9,0.2,300,299,0.299,0.04515177551273592,0.045151926058217606,7.586620465344644,0.04515177551273592,0.045151926058217606,7.586620465344644
20260403-112108_N10_803_119_429_AR1000_MinFTA_rod9,10,1000,803_119_429,MinFTA,9,0.4,300,299,0.299,0.04515177551273592,0.045151926058217606,7.586620465344644,0.04515177551273592,0.045151926058217606,7.586620465344644
20260403-112108_N10_803_119_429_AR1000_MinFTA_rod9,10,1000,803_119_429,MinFTA,9,1.0,300,299,0.299,0.04515177551273592,0.045151926058217606,7.586620465344644,0.04515177551273592,0.045151926058217606,7.586620465344644
20260403-112108_N10_803_119_429_AR100_MaxFSA_rod5,10,100,803_119_429,MaxFSA,5,0.0,300,299,0.299,0.046557192533082326,0.04655927376723466,6.241647741618469,0.046557192533082326,0.04655927376723466,6.241647741618469
20260403-112108_N10_803_119_429_AR100_MaxFSA_rod5,10,100,803_119_429,MaxFSA,5,0.1,300,299,0.299,0.04668749129823208,0.04668983683915283,6.2077305418224045,0.04668749129823208,0.04668983683915283,6.2077305418224045
20260403-112108_N10_803_119_429_AR100_MaxFSA_rod5,10,100,803_119_429,MaxFSA,5,0.2,300,299,0.299,0.04550078819646971,0.04550275929231521,6.161874496579932,0.04550078819646971,0.04550275929231521,6.161874496579932
20260403-112108_N10_803_119_429_AR100_MaxFSA_rod5,10,100,803_119_429,MaxFSA,5,0.4,300,299,0.299,0.042088863857349446,0.04208946147236104,5.982906854285211,0.042088863857349446,0.04208946147236104,5.982906854285211
20260403-112108_N10_803_119_429_AR100_MaxFSA_rod5,10,100,803_119_429,MaxFSA,5,1.0,300,299,0.299,0.03454698148015253,0.03456732977458971,9.728097866664282,0.03454698148015253,0.03456732977458971,9.728097866664282
20260403-112108_N10_803_119_429_AR100_MaxFTA_rod5,10,100,803_119_429,MaxFTA,5,0.0,300,299,0.299,0.046557192533082326,0.04655927376723466,6.241647741618469,0.046557192533082326,0.04655927376723466,6.241647741618469
20260403-112108_N10_803_119_429_AR100_MaxFTA_rod5,10,100,803_119_429,MaxFTA,5,0.1,300,299,0.299,0.04668749129823208,0.04668983683915283,6.2077305418224045,0.04668749129823208,0.04668983683915283,6.2077305418224045
20260403-112108_N10_803_119_429_AR100_MaxFTA_rod5,10,100,803_119_429,MaxFTA,5,0.2,300,299,0.299,0.04550078819646971,0.04550275929231521,6.161874496579932,0.04550078819646971,0.04550275929231521,6.161874496579932
20260403-112108_N10_803_119_429_AR100_MaxFTA_rod5,10,100,803_119_429,MaxFTA,5,0.4,300,299,0.299,0.042088863857349446,0.04208946147236104,5.982906854285211,0.042088863857349446,0.04208946147236104,5.982906854285211
20260403-112108_N10_803_119_429_AR100_MaxFTA_rod5,10,100,803_119_429,MaxFTA,5,1.0,300,299,0.299,0.03454698148015253,0.03456732977458971,9.728097866664282,0.03454698148015253,0.03456732977458971,9.728097866664282
20260403-112108_N10_803_119_429_AR100_MinFSA_rod0,10,100,803_119_429,MinFSA,0,0.0,300,299,0.299,0.06379369126367121,0.06380509554721994,19.731687237276844,0.06379369126367121,0.06380509554721994,19.731687237276844
20260403-112108_N10_803_119_429_AR100_MinFSA_rod0,10,100,803_119_429,MinFSA,0,0.1,300,299,0.299,0.052929683252751464,0.05296949678133351,16.683645788848295,0.052929683252751464,0.05296949678133351,16.683645788848295
20260403-112108_N10_803_119_429_AR100_MinFSA_rod0,10,100,803_119_429,MinFSA,0,0.2,300,299,0.299,0.0434703778780056,0.04350581907311249,13.862966315247302,0.0434703778780056,0.04350581907311249,13.862966315247302
20260403-112108_N10_803_119_429_AR100_MinFSA_rod0,10,100,803_119_429,MinFSA,0,0.4,300,299,0.299,0.03902584347583148,0.03906445824662952,12.521586763638037,0.03902584347583148,0.03906445824662952,12.521586763638037
20260403-112108_N10_803_119_429_AR100_MinFSA_rod0,10,100,803_119_429,MinFSA,0,1.0,300,299,0.299,0.042173792040959515,0.04220484880551937,12.374745930670278,0.042173792040959515,0.04220484880551937,12.374745930670278
20260403-112108_N10_803_119_429_AR100_MinFTA_rod1,10,100,803_119_429,MinFTA,1,0.0,300,299,0.299,0.03959785536178063,0.05293024780398421,23.162365891319123,0.03959785536178063,0.05293024780398421,25.04705081347603
20260403-112108_N10_803_119_429_AR100_MinFTA_rod1,10,100,803_119_429,MinFTA,1,0.1,300,299,0.299,0.01045774390057435,0.022373415394931994,19.92785536253441,0.013153199012122467,0.022373415394931994,20.70966932975955
20260403-112108_N10_803_119_429_AR100_MinFTA_rod1,10,100,803_119_429,MinFTA,1,0.2,300,299,0.299,8.039261471056565e-05,0.00015346924828504573,0.09937349174184701,8.049641296357204e-05,0.00015346924828504573,0.09937349174184701
20260403-112108_N10_803_119_429_AR100_MinFTA_rod1,10,100,803_119_429,MinFTA,1,0.4,300,299,0.299,7.715635100233125e-05,0.00015196477270545012,0.08048731435673342,7.72829379617588e-05,0.00015196477270545012,0.08398336886308104
20260403-112108_N10_803_119_429_AR100_MinFTA_rod1,10,100,803_119_429,MinFTA,1,1.0,300,299,0.299,7.926047249411466e-05,0.00010868257728615254,0.07341893828225188,7.97375225348537e-05,0.00010868257728615254,0.08048039430332206
20260403-112108_N10_803_119_429_AR10_MaxFSA_rod5,10,10,803_119_429,MaxFSA,5,0.0,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFSA_rod5,10,10,803_119_429,MaxFSA,5,0.1,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFSA_rod5,10,10,803_119_429,MaxFSA,5,0.2,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFSA_rod5,10,10,803_119_429,MaxFSA,5,0.4,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFSA_rod5,10,10,803_119_429,MaxFSA,5,1.0,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFTA_rod5,10,10,803_119_429,MaxFTA,5,0.0,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFTA_rod5,10,10,803_119_429,MaxFTA,5,0.1,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFTA_rod5,10,10,803_119_429,MaxFTA,5,0.2,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFTA_rod5,10,10,803_119_429,MaxFTA,5,0.4,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MaxFTA_rod5,10,10,803_119_429,MaxFTA,5,1.0,300,299,0.299,0.04515212229805932,0.045152220446024675,6.281243843307614,0.04515212229805932,0.045152220446024675,6.281243843307614
20260403-112108_N10_803_119_429_AR10_MinFSA_rod6,10,10,803_119_429,MinFSA,6,0.0,300,299,0.299,0.04145939527368918,0.041460522277164555,6.998335229673874,0.04145939527368918,0.041460522277164555,6.998335229673874
20260403-112108_N10_803_119_429_AR10_MinFSA_rod6,10,10,803_119_429,MinFSA,6,0.1,300,299,0.299,0.039114129771126264,0.03911552188815674,6.971286596989651,0.039114129771126264,0.03911552188815674,6.971286596989651
20260403-112108_N10_803_119_429_AR10_MinFSA_rod6,10,10,803_119_429,MinFSA,6,0.2,300,299,0.299,0.03678842042779894,0.036789789809206386,6.9439471776957085,0.03678842042779894,0.036789789809206386,6.9439471776957085
20260403-112108_N10_803_119_429_AR10_MinFSA_rod6,10,10,803_119_429,MinFSA,6,0.4,300,299,0.299,0.03220550083607614,0.032206948634120235,6.889796537847665,0.03220550083607614,0.032206948634120235,6.889796537847665
20260403-112108_N10_803_119_429_AR10_MinFSA_rod6,10,10,803_119_429,MinFSA,6,1.0,300,299,0.299,0.0197885517916294,0.019791754117010375,6.728398618267412,0.0197885517916294,0.019791754117010375,6.728398618267412
20260403-112108_N10_803_119_429_AR10_MinFTA_rod0,10,10,803_119_429,MinFTA,0,0.0,300,299,0.299,0.04500664684082786,0.045066764447741006,0.6937206509416792,0.04500664684082786,0.045066764447741006,0.7002964587604932
20260403-112108_N10_803_119_429_AR10_MinFTA_rod0,10,10,803_119_429,MinFTA,0,0.1,300,299,0.299,0.04496745881804419,0.04502612721178221,0.7015404651563094,0.04496745881804419,0.04502612721178221,0.7015404651563094
20260403-112108_N10_803_119_429_AR10_MinFTA_rod0,10,10,803_119_429,MinFTA,0,0.2,300,299,0.299,0.044927638473577676,0.04498536325724728,0.7093289113177748,0.044927638473577676,0.04498536325724728,0.7093289113177748
20260403-112108_N10_803_119_429_AR10_MinFTA_rod0,10,10,803_119_429,MinFTA,0,0.4,300,299,0.299,0.04484839967785924,0.04490577100416988,0.7249756245468238,0.04484839967785924,0.04490577100416988,0.7249756245468238
20260403-112108_N10_803_119_429_AR10_MinFTA_rod0,10,10,803_119_429,MinFTA,0,1.0,300,299,0.299,0.04461225261183856,0.04468273709603078,0.7719637259163106,0.04461225261183856,0.04468273709603078,0.7719637259163106
20260403-112108_N10_803_119_429_AR150_MaxFSA_rod5,10,150,803_119_429,MaxFSA,5,0.0,300,299,0.299,0.04647220612282681,0.04647433444294923,6.2657806512435466,0.04647220612282681,0.04647433444294923,6.2657806512435466
20260403-112108_N10_803_119_429_AR150_MaxFSA_rod5,10,150,803_119_429,MaxFSA,5,0.1,300,299,0.299,0.04622638051862272,0.04622855350885387,6.243909142620635,0.04622638051862272,0.04622855350885387,6.243909142620635
20260403-112108_N10_803_119_429_AR150_MaxFSA_rod5,10,150,803_119_429,MaxFSA,5,0.2,300,299,0.299,0.045218842377403944,0.0452206728463445,6.22166303974052,0.045218842377403944,0.0452206728463445,6.22166303974052
20260403-112108_N10_803_119_429_AR150_MaxFSA_rod5,10,150,803_119_429,MaxFSA,5,0.4,300,299,0.299,0.04217907712847684,0.04217958049091338,6.110259297091053,0.04217907712847684,0.04217958049091338,6.110259297091053
20260403-112108_N10_803_119_429_AR150_MaxFSA_rod5,10,150,803_119_429,MaxFSA,5,1.0,300,299,0.299,0.04057168285751313,0.040632488083215165,10.995862905430256,0.04057168285751313,0.040632488083215165,10.995862905430256
20260403-112108_N10_803_119_429_AR150_MaxFTA_rod5,10,150,803_119_429,MaxFTA,5,0.0,300,299,0.299,0.04647220612282681,0.04647433444294923,6.2657806512435466,0.04647220612282681,0.04647433444294923,6.2657806512435466
20260403-112108_N10_803_119_429_AR150_MaxFTA_rod5,10,150,803_119_429,MaxFTA,5,0.1,300,299,0.299,0.04622638051862272,0.04622855350885387,6.243909142620635,0.04622638051862272,0.04622855350885387,6.243909142620635
20260403-112108_N10_803_119_429_AR150_MaxFTA_rod5,10,150,803_119_429,MaxFTA,5,0.2,300,299,0.299,0.045218842377403944,0.0452206728463445,6.22166303974052,0.045218842377403944,0.0452206728463445,6.22166303974052
20260403-112108_N10_803_119_429_AR150_MaxFTA_rod5,10,150,803_119_429,MaxFTA,5,0.4,300,299,0.299,0.04217907712847684,0.04217958049091338,6.110259297091053,0.04217907712847684,0.04217958049091338,6.110259297091053
20260403-112108_N10_803_119_429_AR150_MaxFTA_rod5,10,150,803_119_429,MaxFTA,5,1.0,300,299,0.299,0.04057168285751313,0.040632488083215165,10.995862905430256,0.04057168285751313,0.040632488083215165,10.995862905430256
20260403-112108_N10_803_119_429_AR150_MinFSA_rod3,10,150,803_119_429,MinFSA,3,0.0,300,299,0.299,0.0341000921160779,0.034237706450805754,33.925634693446504,0.0341000921160779,0.034237706450805754,33.925634693446504
20260403-112108_N10_803_119_429_AR150_MinFSA_rod3,10,150,803_119_429,MinFSA,3,0.1,300,299,0.299,0.03470438858397449,0.03502685396547984,31.04575038485389,0.03470438858397449,0.03502685396547984,31.04575038485389
20260403-112108_N10_803_119_429_AR150_MinFSA_rod3,10,150,803_119_429,MinFSA,3,0.2,300,299,0.299,0.02708253283419037,0.027196182681546343,27.812062027192457,0.02708253283419037,0.027196182681546343,27.812062027192457
20260403-112108_N10_803_119_429_AR150_MinFSA_rod3,10,150,803_119_429,MinFSA,3,0.4,300,299,0.299,0.02199080999036869,0.022069524585223065,21.69821524622168,0.02199080999036869,0.022069524585223065,21.69821524622168
20260403-112108_N10_803_119_429_AR150_MinFSA_rod3,10,150,803_119_429,MinFSA,3,1.0,300,299,0.299,0.00016274554525392868,0.00028199477219222925,0.1681504175324126,0.00016309363108350311,0.00028199477219222925,0.1681504175324126
20260403-112108_N10_803_119_429_AR150_MinFTA_rod6,10,150,803_119_429,MinFTA,6,0.0,300,299,0.299,0.04331164660149158,0.047875937662621285,5.788523219874703,0.04331164660149158,0.047875937662621285,5.788523219874703
